genus,species,accession,phenotype,antibiotic,measurement_sign,measurement_value,measurement_unit,laboratory_typing_method,laboratory_typing_platform,testing_standard,testing_standard_year,publication,isolation_source,isolation_country,collection_date
Klebsiella,pneumoniae,SRR5385928,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2013-07-22,
Klebsiella,pneumoniae,SRR5387335,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2015-01-06,
Klebsiella,pneumoniae,SRR5386122,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-08-24,
Klebsiella,pneumoniae,SRR5386126,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-08-18,
Klebsiella,pneumoniae,SRR5386984,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-01-22,
Klebsiella,pneumoniae,SRR5386661,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-05-30,
Klebsiella,pneumoniae,SRR5386050,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-08-29,
Klebsiella,pneumoniae,SRR3987126,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,,Urine,USA,
Klebsiella,pneumoniae,SRR3222424,Intermediate,GEN,,4.0,mg/L,Broth dilution,VITEK 2,CLSI,2013,29017452,sputum,Italy,
Klebsiella,pneumoniae,SRR5386984,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-01-22,
Klebsiella,pneumoniae,SRR5385889,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2013-09-27,
Klebsiella,pneumoniae,SRR5386706,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-05-11,
Klebsiella,pneumoniae,SRR5386050,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-08-29,
Klebsiella,pneumoniae,SRR5386126,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-08-18,
Klebsiella,pneumoniae,SRR5385626,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-02-03,
Klebsiella,pneumoniae,SRR5386568,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2013-04-15,
Klebsiella,pneumoniae,SRR5386969,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-02-13,
Klebsiella,pneumoniae,SRR5387335,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2015-01-06,
Klebsiella,pneumoniae,SRR5385946,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-11-12,
Klebsiella,pneumoniae,SRR5385445,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2012-12-28,
Klebsiella,pneumoniae,SRR5385626,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-02-03,
Klebsiella,pneumoniae,SRR5386661,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-05-30,
Klebsiella,pneumoniae,SRR5386969,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-02-13,
Klebsiella,pneumoniae,SRR5386122,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-08-24,
Klebsiella,pneumoniae,SRR5385946,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-11-12,
Klebsiella,pneumoniae,SRR5385889,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2013-09-27,
Klebsiella,pneumoniae,SRR3987126,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,,Urine,USA,
Klebsiella,pneumoniae,SRR5386092,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-08-28,
Klebsiella,pneumoniae,SRR5386092,Intermediate,GEN,,4.0,mg/L,Broth dilution,BD Phoenix,CLSI,2013,28512093,,2014-08-28,
Klebsiella,pneumoniae,SRR3222424,Intermediate,GEN,,4.0,mg/L,Broth dilution,VITEK 2,CLSI,2013,29017452,sputum,Italy,
Salmonella,enterica,SRR2567122,Susceptible,GEN,,0.5,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Chicken Breast,USA,
Salmonella,enterica,SRR2567077,Susceptible,GEN,<=,0.25,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Chicken Breast,USA,
Salmonella,enterica,SRR3295896,Susceptible,GEN,,0.5,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Hogs,USA,
Salmonella,enterica,SRR2567206,Susceptible,GEN,=,1.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3295772,Susceptible,GEN,,0.5,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Beef Cattle,USA,
Salmonella,enterica,SRR3295665,Susceptible,GEN,,0.5,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Hogs,USA,
Salmonella,enterica,SRR2567122,Susceptible,GEN,=,0.5,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2567077,Susceptible,GEN,<=,0.25,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3295896,Susceptible,GEN,=,0.5,mg/L,Broth dilution,,CLSI,2013,30333126,Hogs,USA,
Salmonella,enterica,SRR3295665,Susceptible,GEN,=,0.5,mg/L,Broth dilution,,CLSI,2013,30333126,Hogs,USA,
Salmonella,enterica,SRR3295772,Susceptible,GEN,=,0.5,mg/L,Broth dilution,,CLSI,2013,30333126,Beef Cattle,USA,
Salmonella,enterica,SRR2567206,Susceptible,GEN,=,1.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3665114,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665263,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2407616,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3665306,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3665114,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2567151,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3664901,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR10992709,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,32513803,Ground Turkey,USA,
Salmonella,enterica,SRR3664631,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2567174,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665076,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2566938,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2407588,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3665187,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3664633,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664999,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2567167,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3295642,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Young Turkey,USA,
Salmonella,enterica,SRR3295877,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,30333126,Hogs,USA,
Salmonella,enterica,SRR3664900,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664901,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2566984,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2567205,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3664633,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3664901,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2407762,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Chicken Breast,USA,
Salmonella,enterica,SRR3295552,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3665260,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2407795,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,,Ground Turkey,USA,
Salmonella,enterica,SRR2566966,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3665023,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664919,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR4280570,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2566962,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2567027,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665209,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665187,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664982,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665086,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665188,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR10992709,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,32513803,Ground Turkey,USA,
Salmonella,enterica,SRR3664900,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3295877,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Hogs,USA,
Salmonella,enterica,SRR5573144,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,clinical sample,USA,
Salmonella,enterica,SRR2407762,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,30333126,Chicken Breast,USA,
Salmonella,enterica,SRR2567067,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2566982,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3664631,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664767,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3665086,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3664882,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3664701,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664919,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2566982,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3664949,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Chicken Breast,USA,
Salmonella,enterica,SRR3665263,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR5573064,Resistant,GEN,,8.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,clinical sample,USA,
Salmonella,enterica,SRR3664628,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3665187,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664982,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664999,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664630,Resistant,GEN,,8.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3665260,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2567167,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2566864,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3295552,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR5573064,Resistant,GEN,,8.0,mg/L,Broth dilution,,CLSI,2013,27381390,clinical sample,USA,
Salmonella,enterica,SRR3664628,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3664882,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2407588,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR1514746,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2567137,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2567036,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2566864,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR1514746,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2567137,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2566892,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2407778,Resistant,GEN,,8.0,mg/L,Broth dilution,,CLSI,2013,30333126,Chicken Legs,USA,
Salmonella,enterica,SRR2566864,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665086,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR5573144,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,clinical sample,USA,
Salmonella,enterica,SRR3664772,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2567027,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2566984,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2566938,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3665023,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2567151,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3665188,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664666,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3664919,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2567067,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665260,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665091,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,,Ground Turkey,USA,
Salmonella,enterica,SRR2566892,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664767,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,,Ground Turkey,USA,
Salmonella,enterica,SRR3664949,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2407762,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,,Chicken Breast,USA,
Salmonella,enterica,SRR2407795,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3664701,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3665306,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Chicken Breast,USA,
Salmonella,enterica,SRR2567205,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2407778,Resistant,GEN,,8.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Chicken Legs,USA,
Salmonella,enterica,SRR3664666,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR3664666,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Chicken Breast,USA,
Salmonella,enterica,SRR2566962,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,32513803,Ground Turkey,USA,
Salmonella,enterica,SRR3665076,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,,Ground Turkey,USA,
Salmonella,enterica,SRR4280570,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2567132,Resistant,GEN,,8.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2407616,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,,Ground Turkey,USA,
Salmonella,enterica,SRR3664772,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Chicken Breast,USA,
Salmonella,enterica,SRR2567036,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664914,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2566966,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2567174,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3665209,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2567132,Resistant,GEN,,8.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3665091,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2566966,Resistant,GEN,,16.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3295642,Resistant,GEN,,16.0,mg/L,Broth dilution,,CLSI,2013,30333126,Young Turkey,USA,
Salmonella,enterica,SRR2567132,Resistant,GEN,,8.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3664914,Resistant,GEN,,16.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR1783221,Intermediate,GEN,,4.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR2912654,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR1783160,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3664630,Intermediate,GEN,,4.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR2912654,Intermediate,GEN,,4.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3664630,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR5573056,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,27381390,clinical sample,USA,
Salmonella,enterica,SRR3664630,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR1783160,Intermediate,GEN,,4.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR1783221,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR5573056,Intermediate,GEN,,4.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,clinical sample,USA,
Salmonella,enterica,SRR3932939,Intermediate,GEN,,4.0,mg/L,Broth dilution,Sensititre,CLSI,2013,32513803,Ground Turkey,USA,
Salmonella,enterica,SRR3933029,Intermediate,GEN,,4.0,mg/L,Broth dilution,Sensititre,CLSI,2013,30333126,Ground Turkey,USA,
Salmonella,enterica,SRR3932939,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,32513803,Ground Turkey,USA,
Salmonella,enterica,SRR3664630,Intermediate,GEN,,4.0,mg/L,Broth dilution,CMV2AGNF/CMV3AGNF,CLSI,2013,27381390,Ground Turkey,USA,
Salmonella,enterica,SRR3933029,Intermediate,GEN,,4.0,mg/L,Broth dilution,,CLSI,2013,30333126,Ground Turkey,USA,
Pseudomonas,aeruginosa,SRR4019389,Intermediate,CAZ,,12.0,mm,Disk diffusion,KB panel,CLSI,2013,,sputum,USA,
Pseudomonas,aeruginosa,SRR4019389,Intermediate,CAZ,,16.0,mg/L,Broth dilution,VITEK 2,CLSI,2013,,sputum,USA,
